timestamp,north,south,north-outbound,south-incoming,north-incoming,south-outbound
2016-12-01 01:45:00,36.69460791440597,31.360879012431074,8.554394686462484,23.28044725489938,45.75188913395058,44.392145183620634
2016-12-01 01:50:00,34.529650073187874,41.367584215107094,40.23766160601079,20.919702206496392,31.84818459834896,50.10076013791127
2016-12-01 01:55:00,35.88643628384222,49.27771137280881,27.32350965573927,31.97787075081201,46.2074125999925,59.033949360237244
2016-12-01 02:00:00,35.556384957463116,47.911793740617426,43.35453413028146,31.29931985126493,55.017339978794226,48.12683821945542
2016-12-01 02:05:00,41.95792215015796,,22.45698647613168,28.993159151343,63.82726735759594,51.38476039070703
2016-12-01 02:10:00,43.930742532536115,49.000166621637774,44.742696449694634,26.68699845142107,61.252176170118474,54.642682561958644
2016-12-01 02:15:00,44.76970097636443,51.05969221069084,36.72646436457865,16.482848653069826,58.677084982641,57.90060473321025
2016-12-01 02:20:00,49.249240937486924,37.41291566242673,28.710232279462673,24.898433834930586,63.617196234583595,55.690045088300494
2016-12-01 02:25:00,60.5190550476004,35.47199608886014,21.06166056040624,28.112676685104212,65.46816279122004,53.47948544339074
2016-12-01 02:30:00,41.676983301882025,,35.915259425011406,25.163359508337066,61.23856104673821,56.89416446623501
2016-12-01 02:35:00,56.704120750086844,53.38932052905147,20.969233969919017,22.21404233156992,57.00895930225639,60.30884348907927
2016-12-01 02:40:00,54.95464247054237,51.19663162243773,35.2106528546451,34.41047344432012,57.868134320672645,64.70809994775011
2016-12-01 02:45:00,,53.70388097998409,32.427992734939764,46.60690455707032,58.7273093390889,60.006139094183006
2016-12-01 02:50:00,53.50716258938947,62.74080141538797,29.64533261523443,49.70159925558616,59.58648435750515,68.78476093163465
2016-12-01 02:55:00,64.61211582970057,44.39031397510875,26.862672495529097,52.79629395410199,60.4456593759214,45.64456181343512
2016-12-01 03:00:00,40.02334033760091,44.636185707929506,24.080012375823763,18.10250656574558,52.90743406066918,54.721342168770434
2016-12-01 03:05:00,43.64593584036929,47.26223387849834,27.38459298009032,31.88701082284682,56.36672786028017,60.53808483536008
2016-12-01 03:10:00,41.697013205820326,39.123351508535286,22.17185810480866,56.621489467118224,59.826021659891154,47.83782875297649
2016-12-01 03:15:00,55.20232350896646,57.605696437371826,42.37599095814284,46.525526124507245,63.285315459502144,49.92985789154248
2016-12-01 03:20:00,46.98588348095945,49.176787941155325,51.93112284977986,25.724906162539753,53.16028809169345,52.02188703010848
2016-12-01 03:25:00,48.774861407240955,60.11052909937575,19.150689707976024,31.22805553153141,55.180866679100255,70.96391326158177
2016-12-01 03:30:00,47.252467355045546,54.28381720578169,30.446920761923124,19.367901228023523,36.408950257879155,59.04418561855682
2016-12-01 03:35:00,56.13121715095706,47.461708430348956,20.41764731587679,51.40593136525022,60.14939072348116,40.4629362506125
2016-12-01 03:40:00,,53.9565547859564,19.213037680200824,46.852715632020775,57.41985830090293,21.88168688266819
2016-12-01 03:45:00,53.988629232490894,42.07864259902817,18.00842804452486,45.28926019285889,54.6903258783247,23.545174300830784
2016-12-01 03:50:00,,,16.803818408848894,34.53081199514427,54.34338369994313,25.208661718993376
2016-12-01 03:55:00,,48.34904924732282,19.5953663567951,23.772363797429648,53.996441521561565,26.87214913715597
2016-12-01 04:00:00,38.30152101906358,48.862703661265,22.386914304741307,27.574682227408086,53.64949934318,28.53563655531856
2016-12-01 04:05:00,53.40229060902547,,49.89245622339055,31.377000657386528,53.30255716479843,42.76415565996165
2016-12-01 04:10:00,45.45661207316022,55.726063590605705,30.22850965257229,35.179319087364966,52.95561498641686,56.99267476460474
2016-12-01 04:15:00,56.709416857964534,57.808468942486805,31.551018602297848,38.83314754566767,52.608672808035294,71.48041910797927
2016-12-01 04:20:00,49.59243323479685,42.237824814258275,20.133063777206747,30.099481501555147,55.477160467395066,51.64796796675672
2016-12-01 04:30:00,36.25745562858432,,21.79289015193425,26.07291919362552,51.38538572728257,54.90581420148879
2016-12-01 04:35:00,50.469402180010576,56.133749720481745,49.6942830503419,22.046356885695893,47.29361098717007,58.16366043622086
2016-12-01 04:40:00,52.039219889200325,48.79461381483034,38.69909606422565,47.7441980548483,58.163075951808366,49.13247622842583
2016-12-01 04:45:00,42.332263940154704,,27.703909078109398,36.48410247936561,70.92964766775981,52.906188501787696
2016-12-01 04:50:00,0.9055434656123272,54.896718387487496,20.868228068700105,25.224006903882923,62.49904145246754,56.67990077514956
2016-12-01 04:55:00,46.05939329821166,,50.592890069928075,19.884565725322016,54.06843523717527,57.40413220372988
2016-12-01 05:00:00,61.501278118616106,,54.839211539707215,14.545124546761107,54.834329715762635,58.1283636323102
2016-12-01 05:10:00,45.22723678294183,28.881633167908,13.34303154244433,24.30465457007555,55.600224194350005,58.852595060890515
2016-12-01 05:15:00,,,50.03586146170465,29.87086278762264,54.54466467862274,59.57682648947083
2016-12-01 05:20:00,,,15.976074008305385,35.43707100516974,53.48910516289548,60.30105791805114
2016-12-01 05:25:00,33.58089160754885,,51.06854057846291,41.003279222716834,52.43354564716821,61.02528934663146
2016-12-01 05:30:00,,45.98894884297479,49.620328684124686,46.56948744026393,52.8504560087779,61.74952077521178
2016-12-01 05:35:00,,47.365656243319165,48.17211678978646,27.005929656322603,53.26736637038759,62.473752203792095
2016-12-01 05:40:00,,32.470986215295554,46.723904895448236,14.186593264309016,53.684276731997286,57.25700053577234
2016-12-01 05:45:00,32.1982029528779,48.017057928977344,45.27569300111001,21.447518607758823,54.101187093606974,54.50518119406391
2016-12-01 05:50:00,38.269103288329674,24.187797022727764,43.827481106771785,28.70844395120863,61.63566800211626,51.75336185235548
2016-12-01 05:55:00,39.80830967437221,44.94024728919731,13.42945147165059,27.273883671056186,59.473956574480646,49.00154251064705
2016-12-01 06:00:00,,,20.41800403407938,25.839323390903743,61.151102777989905,55.276431645374544
2016-12-01 06:05:00,,,13.818825602144965,59.45385824853154,58.5107680393558,53.980367956262754
2016-12-01 06:10:00,,,27.023831101498054,55.39148220733734,55.8704333007217,53.69075389233903
2016-12-01 06:15:00,,,28.07127051655669,51.32910616614314,45.99182887436096,53.4011398284153
2016-12-01 06:20:00,,,35.903912994258434,23.11867701541759,34.7107931579151,53.111525764491574
2016-12-01 06:25:00,,,58.29140237696067,46.270239723995935,42.650858473750816,52.82191170056785
2016-12-01 06:30:00,,,19.881005558996712,46.11412933676612,50.59092378958653,58.31589131882925
2016-12-01 06:35:00,,,17.827456546604058,18.764550648507377,72.85489820784977,52.696862931493854
2016-12-01 06:40:00,,,15.773907534211402,22.27945065195833,53.31192093173252,47.07783454415846
2016-12-01 06:45:00,,,34.88021851103742,19.40540875297624,39.14019654499499,41.458806156823066
2016-12-01 06:50:00,,,19.720153891958923,15.245180099798365,47.87038462371437,46.9258488092817
2016-12-01 06:55:00,,,21.889846836106663,14.725861812966391,46.684008882497714,37.132116701202285
2016-12-01 07:00:00,,,15.32209500167399,22.880866463855313,49.78985717674451,44.84798521902232
2016-12-01 07:05:00,,,36.35075379454537,20.882976320488797,46.555434449137465,52.563853736842354
2016-12-01 07:10:00,,,4.898876434338252,21.78178679470273,46.61726462972441,49.720608490067356
2016-12-01 07:15:00,,,28.387171209008862,22.40495501791812,44.388249448287105,41.36855399880205
2016-12-01 07:20:00,,,9.600458616443143,19.431782124132255,39.41261653562065,51.73895414168446
2016-12-01 07:25:00,,,21.125234906900932,16.458609230346394,37.03883741351947,49.07266679542452
2016-12-01 07:30:00,,,14.012897488970742,15.104576655413714,36.4839104913174,46.406379449164575
2016-12-01 07:35:00,,,14.459840099530645,12.416902818042836,42.874445528423536,39.25068197597809
2016-12-01 07:40:00,,,8.67640437781006,15.890333547170036,36.52946461106556,37.510928682693645
2016-12-01 07:45:00,,,6.663070964701442,8.965607877367818,43.86465149325308,48.5922857902527
2016-12-01 07:50:00,,,14.521163594789705,28.303579366429737,35.37543476557469,45.92557361201925
2016-12-01 07:55:00,,,10.987332896417367,22.180255614844192,35.12431573774752,43.25886143378579
2016-12-01 08:00:00,,,15.260538493989033,19.963100593939934,19.969499584419733,40.1286010140912
2016-12-01 08:05:00,,,17.045528378734957,8.791633240465469,29.359771484623327,49.666565510629304
2016-12-01 08:10:00,,,12.608112801709845,9.987068307138864,26.101826695865107,37.60967526770564
2016-12-01 08:15:00,,,14.797119111198304,17.05651850658668,28.175095088152247,37.282244852309105
2016-12-01 08:20:00,,,10.769580603236232,12.760630944884882,31.370208339575754,36.95481443691258
2016-12-01 08:25:00,,,13.952380873579175,17.931222885620556,35.647613637041744,35.74503285840277
2016-12-01 08:30:00,,,11.004739815856423,13.18463049569949,33.367157607468904,42.313224819084674
2016-12-01 08:35:00,,,15.352468048589413,16.995366737843238,35.78962481088253,39.4111307678921
2016-12-01 08:40:00,,,14.330742729973874,24.81701346654951,36.02393866626318,32.44448692581299
2016-12-01 08:45:00,,,10.723113774381133,10.481870712719179,43.1502199977571,46.51711610363017
2016-12-01 08:50:00,,,19.413774800291925,18.0649502800666,39.440628812088384,45.767338343995036
2016-12-01 08:55:00,,,13.133690577090741,7.973467294311633,38.8873887626971,40.371844426262506
2016-12-01 09:00:00,,,15.91530423126468,18.30825489507326,36.705909295415175,44.39960886736407
2016-12-01 09:05:00,,,16.994755614089676,20.456417099258466,33.37920016476113,44.761659733204716
2016-12-01 09:10:00,,,24.211293296352505,20.086331464196547,27.755735604002343,46.818795943090976
2016-12-01 09:15:00,,,17.722332220066495,12.634754288887727,36.04110263436757,43.96538284817864
2016-12-01 09:20:00,,,18.075053698750946,12.469740452336076,39.428077747240366,46.03331343756225
2016-12-01 09:25:00,,,19.116053828360318,7.941473290458959,42.446722803097416,41.678537976575534
2016-12-01 09:30:00,,,12.73790443185071,13.151240418913494,39.50577152086003,45.96367967474762
2016-12-01 09:35:00,,,17.818634891242755,14.804893887555522,41.665732978192,2.8404413605006105
2016-12-01 09:40:00,,,12.568253864228527,15.087126949896216,42.62342029050472,46.66456516667629
2016-12-01 09:45:00,,,15.542287013109233,25.550816062457233,31.89311415383903,43.88025750676721
2016-12-01 09:50:00,,,10.598824473929582,17.269848347921673,43.6523417115026,47.520196854071855
2016-12-01 09:55:00,,,13.045713272717853,27.84255619868287,39.52846158245647,47.849913392726144
2016-12-01 10:00:00,,,11.88637184133068,15.47328949558537,38.33963641235688,33.796285486811534
2016-12-01 10:05:00,,,13.362591304213126,26.188711943432203,42.873749606323756,36.177636272545406
2016-12-01 10:10:00,,,14.427594560473436,22.890210364645966,47.41551565474082,38.020602143708466
2016-12-01 10:15:00,,,18.464632705007233,19.112131715878025,43.68785998923189,33.49495836941946
2016-12-01 10:20:00,,,12.128167400994348,15.843950719921056,41.737338092524475,55.42679515547413
2016-12-01 10:25:00,,,19.07840573194801,15.742480905312352,38.2827831652959,43.44730330784772
2016-12-01 10:30:00,,,20.229365231978004,13.02531815190766,41.90979976915077,37.283059825596524
2016-12-01 10:35:00,,,15.786059645076625,16.142110277094506,39.77801501339817,40.71063423790218
2016-12-01 10:40:00,,,14.761222216326654,11.327627200383453,41.978653298558676,45.35438735383072
2016-12-01 10:45:00,,,24.937917878052286,10.50866310645162,46.536538501709366,43.22046151188203
2016-12-01 10:50:00,,,19.82178731186808,9.61069952820102,45.495181268007975,35.222778554437525
2016-12-01 10:55:00,,,20.36619802132039,12.427409735376775,40.63630258711993,46.21585657439595
2016-12-01 11:00:00,23.22791499371536,21.498635909728318,11.492600313214329,14.856859239750891,39.43828988844291,44.2829995998298
2016-12-01 11:05:00,20.390155818654968,33.76637855250249,17.78985350710234,14.724749865088832,44.45868747835928,42.35014262526365
2016-12-01 11:10:00,22.610437756353413,19.977786944514197,15.554605869936912,12.62371013554195,45.510012753691576,34.873395816643765
2016-12-01 11:15:00,20.38744666024802,27.876777575596233,24.106988932946052,17.126214641470494,41.9057753928901,31.42435722124761
2016-12-01 11:20:00,26.574277518029138,25.04189958590379,14.262994977006006,16.390232012617286,44.89985592253368,44.02129118776375
2016-12-01 11:25:00,23.464895572498165,21.26785291172602,15.19401881925333,28.338130070761203,36.11166337622948,44.324430397814
2016-12-01 11:30:00,21.621051124837688,24.04993158923592,14.575831873757794,8.6579605259677,44.917050783377704,46.86687424072028
2016-12-01 11:35:00,15.181038657259792,20.27155693720625,21.343005133805576,24.64474715546123,38.211613341693884,32.17236655711646
2016-12-01 11:40:00,15.508103117382138,23.289921397336155,12.584606322499305,12.556672669742536,39.008766094113156,19.10594456780665
2016-12-01 11:45:00,16.065161755904626,25.68714577451841,17.786936056149045,24.312667545561432,39.75280832035264,16.25435443568307
2016-12-01 11:50:00,16.802337173292614,21.453863604962386,14.408113752160935,10.984858419484484,37.7786010432439,8.68305642919821
2016-12-01 11:55:00,20.660223709304205,20.701708882222672,17.521881732385616,14.279008137515937,39.09600110135796,12.849110104997393
2016-12-01 12:00:00,22.66743487460432,21.66874156199761,13.467129729586778,13.882089705406516,37.27203866374421,10.318877865776036
2016-12-01 12:05:00,23.902267779764472,21.96917599318776,20.622820573534288,15.935482170931405,36.22486495836762,13.688398720076725
2016-12-01 12:10:00,27.45016894767351,19.7174394795786,12.196577437020274,16.475301986935097,36.021554251386426,21.636207924707545
2016-12-01 12:15:00,25.409667538971515,24.27275388417075,23.14617473725965,17.91669439997517,41.5337746580978,23.996411388573517
2016-12-01 12:20:00,26.38374278484792,31.52803502183115,15.50902386996618,13.621089224221706,44.25646706503671,20.316188759779006
2016-12-01 12:25:00,22.991928260498298,25.44594317342221,16.969020494989852,10.2902501054058,45.414554227228365,32.69954754451302
2016-12-01 12:30:00,26.2840377636318,18.752879598176342,15.478563883811608,13.419736091919667,45.543862784928464,45.082906329247024
2016-12-01 12:35:00,29.613129166890896,22.78124394544321,21.18085255998427,20.788150942420405,43.405037755261375,48.22208193422814
2016-12-01 12:40:00,30.58984920033021,23.22804430503318,16.504075315678286,14.354868972720663,37.44599561043259,38.273921858482815
2016-12-01 12:45:00,27.642089006912318,25.418786332965087,17.898627225461983,16.15390556042639,42.96568473638396,46.83135775471182
2016-12-01 12:50:00,34.07443785018147,15.8596010421301,14.85199941848831,19.50152274630344,47.09694549295769,46.88989040009412
2016-12-01 12:55:00,28.22578540141041,15.893833753503767,28.442933649039087,18.650953031276988,45.71330048532697,46.948423045476424
2016-12-01 13:00:00,24.62002434782372,23.454110752100057,16.121803797538053,14.782138089800002,39.912068716320206,41.03625943664253
2016-12-01 13:05:00,22.5547050429527,23.857714166004943,19.30150730982714,21.311679454314387,45.1272620288097,38.43879155091928
2016-12-01 13:10:00,20.538835303567566,28.235149465656395,6.294846193495714,15.726126210641173,45.71210584844325,47.39677287596356
2016-12-01 13:15:00,25.03584951364523,27.15142335174844,17.32196736252335,14.533407008571224,42.674893135193116,49.28992640107749
2016-12-01 13:20:00,25.926443864604426,31.487952135743875,12.154021840507415,15.416169463201944,43.76482961760061,43.46965851966132
2016-12-01 13:25:00,21.21424423396012,25.633134383114637,16.78777053207303,16.409777524950563,40.85878903018026,40.50273838805524
2016-12-01 13:30:00,24.228504283805304,23.962892657368545,18.03787856733546,12.690974363422384,41.08035498525375,34.220857410681155
2016-12-01 13:35:00,25.6222268942426,25.480899991538205,14.530816615287565,13.412676177917746,46.58997984645962,43.71726222779374
2016-12-01 13:40:00,20.76375133971042,28.61898008062685,12.715556000580694,11.726736748765186,40.84074364673648,42.57633768265226
2016-12-01 13:45:00,23.448888611565305,22.684938137427412,20.16410019505699,9.450309436295179,41.67514555057717,51.58421131885056
2016-12-01 13:50:00,20.692496868688988,22.352706730988,19.764316315302008,11.722474528408071,35.511849889851376,44.7909893826706
2016-12-01 13:55:00,20.297166665114464,18.309396365298838,15.144197288872313,18.001916775821112,39.5101864079005,40.34392286844224
2016-12-01 14:00:00,23.014819884272715,29.876937600114978,14.515756636874585,8.514201295648183,41.370425047968006,43.757535217265975
2016-12-01 14:05:00,20.436717073101136,22.58101976006254,18.30372937396668,10.365751150072713,43.57701305571997,40.57478999133156
2016-12-01 14:10:00,24.59476255372789,22.994420774924144,12.420293420092852,6.783973065557401,39.77810676110594,41.156143170889784
2016-12-01 14:15:00,20.726777340699986,27.967964344982747,22.040179217898284,9.40555830118624,38.390311127157005,37.21366892675484
2016-12-01 14:20:00,20.527593340456086,24.489076820311126,12.213850788451897,6.626391029447949,37.351652270054736,42.13188759412112
2016-12-01 14:25:00,15.494064883601112,23.651103583370386,13.596055005462372,8.120555264968754,39.6857713712737,39.01331022696068
2016-12-01 14:30:00,18.007117341634068,27.048102647009806,14.486067268735775,6.680833368152306,35.622469748579,39.810325280562175
2016-12-01 14:35:00,15.392514681401096,18.82915729461164,13.258663610793654,10.300229259118973,37.24691031721643,37.03769948517617
2016-12-01 14:40:00,15.283408349992163,21.902324869576454,13.527868715408301,8.524246948659101,39.8353208197238,23.22728141692727
2016-12-01 14:45:00,13.9541532021855,20.930102611894647,12.256424510307186,13.670977585549286,33.393797147844786,14.504952706870231
2016-12-01 14:50:00,13.870577883173175,22.406249008069395,13.727349602254641,6.393640603158473,34.74490979669435,26.768706740419816
2016-12-01 14:55:00,14.310768716892357,22.10687913281085,14.212682486288374,12.750611443237586,36.43755205422515,22.82221667273014
2016-12-01 15:00:00,13.628328754942624,19.2208021307274,9.862363234531733,11.319552849459608,39.781689793087054,16.844451319785847
2016-12-01 15:05:00,15.047166967089586,21.016946041007674,13.98818931426337,14.0034747590593,39.03074274739996,23.101638671879464
2016-12-01 15:10:00,18.010389240794858,21.639330899223317,13.35991254323132,8.74190240002823,36.36179227625699,21.829194161913236
2016-12-01 15:15:00,16.892060001337196,17.934536463627232,12.451235079304045,13.281519751342387,37.14597737031463,30.384401044317578
2016-12-01 15:20:00,19.644449074838764,27.80818810403242,8.883783648089569,9.759420535387417,41.5013192674271,27.12169816786533
2016-12-01 15:25:00,19.398743164060413,28.170413820290758,13.970084020399598,9.302648703017004,34.158602814049,38.87779904100749
2016-12-01 15:30:00,22.440675575852552,25.005119463861984,14.105651149721794,7.700602766240541,39.85933099237111,40.93663843606926
2016-12-01 15:35:00,25.29657565869844,27.075371577676016,16.130172080445615,9.97157301872069,41.444770983587325,40.62142497471762
2016-12-01 15:40:00,29.402804851092768,24.110703090131267,15.591122838127678,8.377147824524883,45.26855937681028,35.45972864791507
2016-12-01 15:45:00,29.096599200670408,26.748124111794066,21.00882489575533,7.081425165595144,45.15509563549956,40.71963071413945
2016-12-01 15:50:00,28.282028941318412,21.124718982094787,15.590377297194095,8.15559659089417,51.19492484818795,37.12446664488736
2016-12-01 15:55:00,30.883635716451945,21.060580373578784,20.407142019205207,11.453640218943145,38.96829488168474,31.785789197364373
2016-12-01 16:00:00,,,16.221263635589633,10.265184124496633,38.10336668412371,15.27150650450704
2016-12-01 16:05:00,,,15.15810838688344,9.33692408696352,34.84747748342041,10.363214048810573
2016-12-01 16:10:00,,,14.450516218555624,12.16407040384885,38.94315364215709,13.959026357881935
2016-12-01 16:15:00,,,13.008206103769044,11.703692907120507,38.45817879420372,13.002191902118295
2016-12-01 16:20:00,,,12.515463378253507,7.669214831096137,37.21297959456112,18.904709971004397
2016-12-01 16:25:00,,,14.764147347136685,9.707030761107037,35.54352344530674,17.684778052771286
2016-12-01 16:30:00,,,13.892777831983492,7.8297578562112315,42.84312010106541,17.396305512526755
2016-12-01 16:35:00,,,19.294080082496702,11.699350878449435,40.09467156971617,12.432904814773364
2016-12-01 16:40:00,,,16.38383470801492,9.811936160688912,38.828880453565375,17.005811788925822
2016-12-01 16:45:00,,,19.973350874921454,15.996827779823867,43.17238971004021,13.536357995768874
2016-12-01 16:50:00,,,16.23012898390049,10.40632975227279,42.18431746266878,11.958826823194663
2016-12-01 16:55:00,,,19.54241280494927,12.127202390873821,35.810354225143506,8.372168510301194
2016-12-01 17:00:00,,,13.715428207793483,9.48241522230304,38.24958891667373,6.369929819656829
2016-12-01 17:05:00,,,20.74584846479785,12.765351227787294,39.71578814262921,6.294120133683013
2016-12-01 17:10:00,,,16.14625916096277,11.607129880268367,29.953288100362748,6.112177620136218
2016-12-01 17:15:00,,,12.71311247587107,15.817530944183126,35.61188693113986,5.951299786204965
2016-12-01 17:20:00,,,13.963581280352967,12.477078988294954,39.773651960509625,5.19744827047262
2016-12-01 17:25:00,,,13.276400772012757,13.499152197043006,36.7699338191715,6.2002677083350815
2016-12-01 17:30:00,,,12.913241780513324,12.682815068976453,42.53636553091886,5.787094757675437
2016-12-01 17:35:00,,,16.985159610067416,8.837557679755198,41.845124212934245,3.9151931183070174
2016-12-01 17:40:00,,,12.792673821923485,9.404535899952693,38.50314469901817,7.473374774158069
2016-12-01 17:45:00,,,17.248213328388502,11.866488138068455,31.374322891479093,5.926229268480755
2016-12-01 17:50:00,,,11.271293147127144,7.328902578480278,25.32630125084871,3.1988686393097745
2016-12-01 17:55:00,,,12.70386269022943,6.7574578420292815,30.84336031688456,7.01037406066816
2016-12-01 18:00:00,,,11.734620972357106,8.450375483380801,22.50179422715554,4.926575845870494
2016-12-01 18:05:00,,,11.022874331697924,6.253110320941124,25.13036393115933,6.678468411540496
2016-12-01 18:10:00,,,15.653280409575512,11.169806280871637,34.209396171302764,6.842190431542855
2016-12-01 18:15:00,,,7.8009869996941825,8.938460893615822,30.984703514138094,10.954065334677098
2016-12-01 18:20:00,,,14.726450863560393,7.565709716606856,33.18413990071066,7.450626650793931
2016-12-01 18:25:00,,,13.890689552001765,9.20636817819259,35.090612124409965,12.517062673767487
2016-12-01 18:30:00,,,11.359746843107136,10.066763644163569,34.834658170816425,5.965128892161957
2016-12-01 18:35:00,,,12.872545791614185,7.603713474308145,30.689338260650572,5.778321891156674
2016-12-01 18:40:00,,,15.122619849628167,11.189094808102157,39.53389303517482,12.055593128887606
2016-12-01 18:45:00,,,16.423636584428447,8.763440706752617,37.54877573543961,7.374756784708378
2016-12-01 18:50:00,,,12.725176907483268,9.060858995243587,27.741577226410786,13.534501248962105
2016-12-01 18:55:00,,,15.70287398599782,11.01052833598638,43.22639150037429,12.074053177457357
2016-12-01 19:00:00,,,14.267743549009516,9.25253801559638,37.33221194199773,13.897281601270757
2016-12-01 19:05:00,,,16.855387568811718,6.3028569165926775,38.838746795386186,18.55600106150084
2016-12-01 19:10:00,,,18.897475204296576,8.470550221936762,40.57926410447063,19.32597559382558
2016-12-01 19:15:00,,,12.146232330716348,9.576315596667122,37.780219111016585,25.18488836637986
2016-12-01 19:20:00,,,16.867703534269207,11.661208321558693,42.91032285488107,39.27283965709978
2016-12-01 19:25:00,,,11.632321605759413,9.445023349099712,37.866578180727245,41.397947308445296
2016-12-01 19:30:00,,,19.579684954767874,22.83592216353429,43.73005063249481,50.11340690947334
2016-12-01 19:35:00,,,21.440061665336284,16.945635572040405,40.50897715250874,42.272592687972704
2016-12-01 19:40:00,,,19.778673033662194,21.872714226244078,39.56945563025096,37.05453493654975
2016-12-01 19:45:00,,,16.060850290121707,18.548312748524076,44.189055074649104,39.971784690156056
2016-12-01 19:50:00,,,16.531783939672177,17.52316920986713,41.91888978527576,36.566320340181534
2016-12-01 19:55:00,,,20.921463570673367,27.359278928273586,41.058700537941256,39.86793557807853
2016-12-01 20:00:00,,,17.448252729005485,12.577714687569024,38.86260559136398,39.05571856929628
2016-12-01 20:05:00,,,21.54384387301966,18.642177943095593,34.62626895851161,40.007773861526296
2016-12-01 20:10:00,,,17.804021065601816,15.112752116287608,38.31295909999622,41.063650207087214
2016-12-01 20:15:00,,,22.27430556824691,16.589434743512832,37.914923972850225,37.55302959937731
2016-12-01 20:20:00,,,17.672875750249293,15.618752132131359,33.85994259881716,34.844547561378015
2016-12-01 20:25:00,,,21.124983301357318,14.110253996326401,37.651185873783824,32.13606552337872
2016-12-01 20:30:00,,,13.998793505087626,13.692561535721323,41.072975983116216,35.72597147359686
2016-12-01 20:35:00,,,18.54408863555223,20.302024923409967,42.41348206869608,36.35173212050764
2016-12-01 20:40:00,,,19.10787854286465,16.16719438424547,31.02279338985096,41.041264736369406
2016-12-01 20:45:00,,,19.495398097610924,20.121828408818317,41.53446507533175,50.5998592246597
2016-12-01 20:50:00,,,20.6811083588715,18.506516229033267,41.21195057160369,36.73149826944039
2016-12-01 20:55:00,,,19.523899948468816,23.155521280363,38.48152191672587,40.34097604162879
2016-12-01 21:00:00,24.233831041879267,17.11765622948909,15.364005007397811,18.983234222533206,36.48291949809539,43.60122763747198
2016-12-01 21:05:00,26.457848178509625,23.67153702491879,20.286057818114738,19.795644275732137,38.370441113973925,43.871580148380154
2016-12-01 21:10:00,28.671780601963484,28.623488432296142,12.215346877379842,13.263014181978438,39.43895772312385,31.096814083380927
2016-12-01 21:15:00,29.4917223551961,25.326367683062273,21.48041519239748,21.782552887749507,36.41351669003829,43.62223934904722
2016-12-01 21:20:00,28.68028979418088,26.13309154526368,20.417681606737748,18.422491136960897,39.135165646567714,40.59899100017637
2016-12-01 21:25:00,30.501003891517676,31.804222077231326,16.90198785351233,24.732534920304275,44.80065702717228,29.547944881619703
2016-12-01 21:30:00,29.796316543357147,24.861280605187954,14.83562691887465,16.39319963748317,47.07962133868476,39.89418272505852
2016-12-01 21:35:00,31.63166809904171,25.463523682136483,22.110884503295523,24.19966212019557,38.413665952265774,38.94676691250797
2016-12-01 21:40:00,26.775146962793336,26.62505736260073,18.430528842711002,17.600400430290613,42.049412222082594,34.8726465210857
